Company,Date,Open,High,Low,Close,Volume
AlphaCorp,2/16/2020,292.3,298.13,288.09,293.77,294580
AlphaCorp,2/17/2020,294.64,298.17,286.05,289.21,170381
AlphaCorp,2/18/2020,289.67,292.15,285.89,288.07,78920
AlphaCorp,2/19/2020,287.87,292.48,284.58,286.94,950756
AlphaCorp,2/20/2020,286.08,286.37,283.98,285.39,375446
AlphaCorp,2/21/2020,284.89,286.96,281.09,285.6,150905
AlphaCorp,2/22/2020,286.29,287.63,285.07,285.85,277491
AlphaCorp,2/23/2020,285.54,290.04,280.58,280.69,935431
AlphaCorp,2/24/2020,280.79,283.2,276.38,282.56,599716
AlphaCorp,2/25/2020,282.08,285.73,276.95,281.86,793441
AlphaCorp,2/26/2020,281.15,284.78,278.98,279.94,561216
AlphaCorp,2/27/2020,280.16,282.84,279.59,281.09,541633
AlphaCorp,2/28/2020,281.53,283.62,281.02,281.46,698725
AlphaCorp,2/29/2020,280.69,287.03,277.08,282.73,187832
AlphaCorp,3/1/2020,283.31,291.38,280.25,288.64,322813
AlphaCorp,3/2/2020,287.97,292.7,281.58,285.83,340817
AlphaCorp,3/3/2020,285.03,289.34,276.89,279.19,79286
AlphaCorp,3/4/2020,279.22,283.25,275.5,277.8,863695
AlphaCorp,3/5/2020,278.39,281.03,276.69,278.54,290852
AlphaCorp,3/6/2020,279.05,281.65,277.06,278.08,630756
AlphaCorp,3/7/2020,278.4,279.21,275.21,276.49,459916
AlphaCorp,3/8/2020,277.03,277.8,276.7,277.66,285709
AlphaCorp,3/9/2020,277.35,278.76,275.34,277.29,28658
AlphaCorp,3/10/2020,277.93,280.43,274.05,278.53,530498
AlphaCorp,3/11/2020,277.92,278.85,275.95,276.42,979211
AlphaCorp,3/12/2020,276.69,281.41,274.71,277.42,229055
AlphaCorp,3/13/2020,278.21,283.55,275.97,280.95,881877
AlphaCorp,3/14/2020,281.66,286.19,278.99,280.37,538423
AlphaCorp,3/15/2020,280.38,285.43,280.21,282.44,730391
AlphaCorp,3/16/2020,281.74,284.54,278.66,282.34,921093
AlphaCorp,3/17/2020,283.05,285.16,279.35,284.57,382598
AlphaCorp,3/18/2020,285.54,288.88,282.21,285.38,797715
AlphaCorp,3/19/2020,286.37,292.17,283.09,287.27,816527
AlphaCorp,3/20/2020,287.32,290.99,282.87,287.39,271501
AlphaCorp,3/21/2020,287.15,292.02,284.94,286.62,452632
AlphaCorp,3/22/2020,287.04,288.95,284.68,287.38,455358
AlphaCorp,3/23/2020,287.68,291.89,286.41,290.32,711397
AlphaCorp,3/24/2020,289.67,293.23,284.54,288.67,231373
AlphaCorp,3/25/2020,289.11,293.2,284.58,291.1,737346
AlphaCorp,3/26/2020,291.4,297.73,289.64,294.63,606804
AlphaCorp,3/27/2020,295.24,299.46,293.33,294.6,481328
AlphaCorp,3/28/2020,294.25,298.42,293.9,294.99,339638
AlphaCorp,3/29/2020,294.32,297.6,287.78,292.74,701958
AlphaCorp,3/30/2020,293.13,297.43,291.6,294.87,637220
AlphaCorp,3/31/2020,293.94,295.46,287.98,291.25,320925
AlphaCorp,4/1/2020,291.86,292.16,286.97,291.46,584578
AlphaCorp,4/2/2020,292.27,296.22,289.47,292.87,652650
AlphaCorp,4/3/2020,292.32,294.23,288.56,289.2,712098
AlphaCorp,4/4/2020,290.15,290.7,285.18,287.29,149544
AlphaCorp,4/5/2020,288.22,288.86,283.87,287.41,525693
AlphaCorp,4/6/2020,288.23,292,284.08,288.1,801507
AlphaCorp,4/7/2020,288.22,291.44,285.56,288.3,350754
AlphaCorp,4/8/2020,289.05,289.92,285.53,289.36,745036
AlphaCorp,4/9/2020,288.45,291.29,286.79,288.21,318877
AlphaCorp,4/10/2020,288.41,289.9,286.47,287.97,135149
AlphaCorp,4/11/2020,288.72,293.11,285.76,287.41,327013
AlphaCorp,4/12/2020,288.19,289.42,287.8,288.49,45292
AlphaCorp,4/13/2020,288.35,289.69,283.39,287.34,470244
AlphaCorp,4/14/2020,287.38,289.29,283.22,288.97,446162
AlphaCorp,4/15/2020,289.02,292.62,284.68,292.46,322023
AlphaCorp,4/16/2020,293.37,293.5,289.73,293.2,765111
AlphaCorp,4/17/2020,293.75,296.76,287.98,292.44,98668
AlphaCorp,4/18/2020,291.78,296.52,285.89,288.12,989448
AlphaCorp,4/19/2020,288.14,288.66,284.19,286.11,517820
AlphaCorp,4/20/2020,287.05,289.93,285.69,288.62,807622
AlphaCorp,4/21/2020,287.63,289.64,284.61,289.44,669738
AlphaCorp,4/22/2020,288.72,290.1,283.43,288.29,216940
AlphaCorp,4/23/2020,288.23,295.06,285.86,292.82,212416
AlphaCorp,4/24/2020,292.85,292.88,291.8,291.84,330701
AlphaCorp,4/25/2020,291.41,294.32,289.22,292.01,27087
AlphaCorp,4/26/2020,292.04,294.09,287.38,292.62,192024
AlphaCorp,4/27/2020,293.26,295.92,287.7,292.1,321478
AlphaCorp,4/28/2020,292.85,297.03,289.34,294.56,615842
AlphaCorp,4/29/2020,293.89,297.36,290.24,295.41,776535
AlphaCorp,4/30/2020,296.23,299.8,293.02,296.06,209919
AlphaCorp,5/1/2020,296.97,302.68,292.66,299.07,657341
AlphaCorp,5/2/2020,298.17,299.46,295.91,296.21,163262
AlphaCorp,5/3/2020,296.54,300.54,292.48,295.79,763298
AlphaCorp,5/4/2020,295.98,299.88,291.48,297.13,813147
AlphaCorp,5/5/2020,298.01,301.35,294.17,297.56,454865
AlphaCorp,5/6/2020,298.34,301.33,294.53,297.04,866626
AlphaCorp,5/7/2020,297.79,301.82,297.19,298.2,480529
AlphaCorp,5/8/2020,298.26,303.93,293.3,299.78,819217
AlphaCorp,5/9/2020,299.37,301.8,296.41,299.3,172777
AlphaCorp,5/10/2020,300.12,304.16,298.62,299.7,246440
AlphaCorp,5/11/2020,300.39,305.56,298.24,302.1,504178
AlphaCorp,5/12/2020,301.26,306.54,296.95,303.83,858925
AlphaCorp,5/13/2020,304.47,311.54,299.89,307.25,340814
AlphaCorp,5/14/2020,306.45,310.9,305.89,305.95,780042
AlphaCorp,5/15/2020,306.33,311.37,305.5,309.5,479924
AlphaCorp,5/16/2020,309.79,311.57,305.98,311.35,487742
AlphaCorp,5/17/2020,311.03,314.01,308.98,313.65,793152
AlphaCorp,5/18/2020,312.85,319.88,310.19,315.64,742847
AlphaCorp,5/19/2020,314.92,321.13,314.78,318.7,370890
AlphaCorp,5/20/2020,318.76,319.44,317.34,317.84,541885
AlphaCorp,5/21/2020,317.16,317.28,313.2,316.98,125598
AlphaCorp,5/22/2020,316.96,317.61,312.04,316.22,163124
AlphaCorp,5/23/2020,317,320.01,312.68,316.81,553088
AlphaCorp,5/24/2020,315.99,319.48,315.23,316.45,765600
AlphaCorp,5/25/2020,316.53,317.3,310.62,313.39,872881
AlphaCorp,5/26/2020,312.73,313.96,306.29,310.48,991890
AlphaCorp,5/27/2020,309.87,310.16,306.03,307.74,989947
AlphaCorp,5/28/2020,307.21,311.36,302.74,305.46,881808
AlphaCorp,5/29/2020,305.35,308.48,300.76,303.2,729282
AlphaCorp,5/30/2020,303.76,307.91,302.26,304.24,609253
AlphaCorp,5/31/2020,303.64,309.54,303.44,307.56,887200
AlphaCorp,6/1/2020,307.98,314.76,307.32,310.23,142212
AlphaCorp,6/2/2020,310.15,310.34,303.04,306.77,36086
AlphaCorp,6/3/2020,306.02,312.27,304.64,308.3,600381
AlphaCorp,6/4/2020,307.49,311.3,305.03,307.53,874950
AlphaCorp,6/5/2020,307.28,310.02,306.26,308.59,351207
AlphaCorp,6/6/2020,309.43,315.4,305.8,313.59,720580
AlphaCorp,6/7/2020,314.55,316.59,308.1,312.24,540430
AlphaCorp,6/8/2020,312.19,319.73,311.89,314.75,804448
AlphaCorp,6/9/2020,315.03,317.28,313.83,315.79,574798
AlphaCorp,6/10/2020,315.81,318.94,310.91,315.54,324063
AlphaCorp,6/11/2020,316.07,322.73,315.92,318.08,964178
AlphaCorp,6/12/2020,317.68,319.47,312.11,316.13,849319
AlphaCorp,6/13/2020,316.6,320.05,312.63,317.41,299954
AlphaCorp,6/14/2020,316.44,320.13,311.2,315.37,791198
AlphaCorp,6/15/2020,314.66,320.14,310.82,316.37,410511
AlphaCorp,6/16/2020,316.77,317.65,314.77,317.13,31281
AlphaCorp,6/17/2020,316.29,318.62,314.25,316.58,404597
AlphaCorp,6/18/2020,316.84,320.67,313.35,317.78,995132
AlphaCorp,6/19/2020,318.69,321.3,313.48,314.98,877239
AlphaCorp,6/20/2020,314.27,317.82,310.67,314,761518
AlphaCorp,6/21/2020,313.46,314.87,306.2,310.22,133853
AlphaCorp,6/22/2020,309.26,312.18,304.11,308.32,664224
AlphaCorp,6/23/2020,308.6,313.49,304.18,307.2,645956
AlphaCorp,6/24/2020,306.58,313.14,302.25,309.54,394073
AlphaCorp,6/25/2020,309.71,312.83,308.39,308.75,10159
AlphaCorp,6/26/2020,308.22,309.74,301.72,303.17,252717
AlphaCorp,6/27/2020,303.21,307.52,299.33,306.81,736481
AlphaCorp,6/28/2020,307.57,311.69,301.71,305.32,279160
AlphaCorp,6/29/2020,305.82,307.41,305.17,305.17,623369
AlphaCorp,6/30/2020,305.36,311.25,302.44,306.77,744983
AlphaCorp,7/1/2020,305.78,308.87,302.08,307.64,474028
AlphaCorp,7/2/2020,308.37,311.6,303.83,308.74,494146
AlphaCorp,7/3/2020,308.61,313.16,304.61,306.5,917211
AlphaCorp,7/4/2020,305.58,308.4,299.43,304.08,54760
AlphaCorp,7/5/2020,304.49,305.19,303.66,305.17,677540
AlphaCorp,7/6/2020,304.73,305.38,301.01,304.39,588328
AlphaCorp,7/7/2020,303.99,304.92,300.08,304.39,466331
AlphaCorp,7/8/2020,305.12,307.5,299.72,300.27,640527
AlphaCorp,7/9/2020,300.01,301.86,299.69,299.95,12257
AlphaCorp,7/10/2020,300.39,302.25,291.71,296.06,128581
AlphaCorp,7/11/2020,296.82,300.58,293.43,299.5,379836
AlphaCorp,7/12/2020,300.36,300.99,296.47,300.16,983125
AlphaCorp,7/13/2020,300.45,302.43,296.01,299.58,326480
AlphaCorp,7/14/2020,299.32,299.61,298.1,298.66,459076
AlphaCorp,7/15/2020,298.2,303.59,298.13,299.41,816564
AlphaCorp,7/16/2020,298.47,302.5,296.82,298.82,267803
AlphaCorp,7/17/2020,299.01,299.22,296.69,299.17,526835
AlphaCorp,7/18/2020,299.69,301.96,298.13,299.47,348384
AlphaCorp,7/19/2020,299.51,304.39,297.9,298.53,447940
AlphaCorp,7/20/2020,298.27,299.18,295.71,297.89,302575
AlphaCorp,7/21/2020,297.48,301.35,293.51,296.1,848387
AlphaCorp,7/22/2020,296.24,301.47,293.5,298.15,459763
AlphaCorp,7/23/2020,298.84,302.8,294.35,302.68,824038
AlphaCorp,7/24/2020,302.48,303.99,301.7,302.03,903416
AlphaCorp,7/25/2020,302.9,308.9,300.53,305.88,637835
AlphaCorp,7/26/2020,306.8,311.51,301.48,305.41,512367
AlphaCorp,7/27/2020,305.71,308.93,302.82,305.63,321573
AlphaCorp,7/28/2020,305.02,305.72,299.39,302.5,318617
AlphaCorp,7/29/2020,302.13,303.51,295.99,300.9,721111
AlphaCorp,7/30/2020,301.25,302.55,296.92,298.65,33091
AlphaCorp,7/31/2020,298.32,305.1,295.63,301.48,362414
AlphaCorp,8/1/2020,300.77,300.81,296.98,300.13,712922
AlphaCorp,8/2/2020,299.22,301.6,297.71,299.52,447985
AlphaCorp,8/3/2020,299.88,300.27,298.51,299.89,356709
AlphaCorp,8/4/2020,300.41,303.14,296.26,297.16,447470
AlphaCorp,8/5/2020,296.26,300.48,288.5,293.41,757852
AlphaCorp,8/6/2020,293.46,295.42,289.63,292.93,38328
AlphaCorp,8/7/2020,292.45,294.73,289.48,292.55,368710
AlphaCorp,8/8/2020,291.98,292.71,291.91,292.64,207227
AlphaCorp,8/9/2020,293.15,294.81,290.77,294,308335
AlphaCorp,8/10/2020,293.62,294.82,291.33,293.66,434528
AlphaCorp,8/11/2020,294.2,297.15,294.14,294.66,32601
AlphaCorp,8/12/2020,295.23,297.11,290.06,292.82,291854
AlphaCorp,8/13/2020,292.46,296.7,286.32,289.96,802154
AlphaCorp,8/14/2020,289.47,291.91,287.46,290.68,489083
AlphaCorp,8/15/2020,290.26,292.25,284.07,288.67,400642
AlphaCorp,8/16/2020,288.66,291.9,286.25,289.34,824914
AlphaCorp,8/17/2020,290.18,297.77,287.29,293.02,815581
AlphaCorp,8/18/2020,293.26,298.22,290.13,292.06,485828
AlphaCorp,8/19/2020,291.54,295.26,286.95,294.3,763494
AlphaCorp,8/20/2020,294.31,295.41,291.63,291.82,568969
AlphaCorp,8/21/2020,291.68,295.28,286.69,289.51,59812
AlphaCorp,8/22/2020,289.54,294.75,288.13,290.96,109003
AlphaCorp,8/23/2020,291.65,295.41,287.83,293.41,709158
AlphaCorp,8/24/2020,293.36,295.85,292.04,293.06,292844
AlphaCorp,8/25/2020,293.25,293.41,288.35,291.53,424170
AlphaCorp,8/26/2020,290.67,295.37,286.08,288.61,363646
AlphaCorp,8/27/2020,288.27,292.61,284.41,289.14,481017
AlphaCorp,8/28/2020,289.79,293.18,287.47,290.6,17415
AlphaCorp,8/29/2020,290.38,293.85,287.72,291.12,435468
AlphaCorp,8/30/2020,290.95,293.56,290.32,290.59,773529
AlphaCorp,8/31/2020,289.61,291.8,284.04,288.45,624741
AlphaCorp,9/1/2020,288.91,293.74,286.61,287.73,892174
AlphaCorp,9/2/2020,288.25,291.3,281.6,286.08,678516
AlphaCorp,9/3/2020,286.51,294.22,285.6,290.14,402573
AlphaCorp,9/4/2020,290.66,293.37,287.16,287.91,329759
AlphaCorp,9/5/2020,287.07,289.79,282.59,286.14,374986
AlphaCorp,9/6/2020,285.68,289.09,283.27,285.95,602656
AlphaCorp,9/7/2020,286.15,287.63,279.08,282.65,938660
AlphaCorp,9/8/2020,283.07,286.84,278.21,285.98,367246
AlphaCorp,9/9/2020,286.64,290.75,283.07,287.26,208522
AlphaCorp,9/10/2020,286.51,290.76,284.24,285.96,423089
AlphaCorp,9/11/2020,286.57,287.99,284.84,287.01,702485
AlphaCorp,9/12/2020,286.25,290.07,281.01,284.37,102268
AlphaCorp,9/13/2020,285.26,288.65,283.36,286.17,841246
AlphaCorp,9/14/2020,286.98,287.06,278.2,282.11,505010
AlphaCorp,9/15/2020,281.13,284.94,276.28,281.42,702924
AlphaCorp,9/16/2020,281.42,285.21,278.75,281.68,900023
AlphaCorp,9/17/2020,280.78,283.3,275.39,278.98,403605
AlphaCorp,9/18/2020,279.6,283.83,276.47,280.44,625937
AlphaCorp,9/19/2020,281.18,284.54,276.59,280.57,971030
AlphaCorp,9/20/2020,281.27,287.03,278.13,282.12,850179
AlphaCorp,9/21/2020,282.47,282.73,279.36,282.1,160653
AlphaCorp,9/22/2020,281.92,286.59,277.32,279.47,245419
AlphaCorp,9/23/2020,279.28,279.62,274.49,278.41,498765
AlphaCorp,9/24/2020,278.77,279.13,277.25,278.28,411062
AlphaCorp,9/25/2020,279.17,282.38,274.58,277.94,877918
AlphaCorp,9/26/2020,278.51,282.05,273.56,279.04,261671
AlphaCorp,9/27/2020,278.59,280.75,272.97,277.87,524265
AlphaCorp,9/28/2020,277.08,280.63,272.19,277.89,334264
AlphaCorp,9/29/2020,278.37,281.89,276.18,278.29,390634
AlphaCorp,9/30/2020,278.5,281.08,273.21,276.91,376081
AlphaCorp,10/1/2020,276.48,279.83,271.64,276.55,532154
AlphaCorp,10/2/2020,277.4,277.74,272.88,275.03,729979
AlphaCorp,10/3/2020,274.95,276.1,272.18,275.64,140356
AlphaCorp,10/4/2020,276.05,280.72,274.49,277.67,440179
AlphaCorp,10/5/2020,277.17,277.18,274,274.87,536930
AlphaCorp,10/6/2020,275.05,278.56,271.22,274.62,837675
AlphaCorp,10/7/2020,274.87,277.35,270.19,275.42,263091
AlphaCorp,10/8/2020,275.9,278.49,272.58,277.42,92289
AlphaCorp,10/9/2020,277.91,282.47,273.46,280.83,322660
AlphaCorp,10/10/2020,280.35,282.52,276.47,280.09,100009
AlphaCorp,10/11/2020,281.08,283.88,278.35,282.73,101176
AlphaCorp,10/12/2020,281.91,284.53,277.52,283.53,859375
AlphaCorp,10/13/2020,284.35,284.5,280.62,282.4,818301
AlphaCorp,10/14/2020,281.53,283.82,276.04,279.7,191561
AlphaCorp,10/15/2020,279.89,282.86,276.37,278.23,126214
AlphaCorp,10/16/2020,278.88,284.36,276.16,279.7,382397
AlphaCorp,10/17/2020,279.49,282.97,278.22,280.4,485738
AlphaCorp,10/18/2020,280.14,284.74,275.69,278.61,18024
AlphaCorp,10/19/2020,278.28,282.69,273.7,278.36,889140
AlphaCorp,10/20/2020,278.27,283.63,277.03,280.48,605131
AlphaCorp,10/21/2020,281.15,284.93,278.47,282.43,441722
AlphaCorp,10/22/2020,282.32,282.43,279.71,281.22,825359
AlphaCorp,10/23/2020,281.04,285.11,280.9,282.76,303851
AlphaCorp,10/24/2020,282.58,286.36,281.28,283.08,303925
AlphaCorp,10/25/2020,282.3,284.88,277.62,281.55,647787
AlphaCorp,10/26/2020,282.18,287.19,281.63,283.76,546644
AlphaCorp,10/27/2020,282.78,288.08,280.56,283.46,686585
AlphaCorp,10/28/2020,283.17,287.31,274.93,278.88,777286
AlphaCorp,10/29/2020,278.31,283.43,274.38,279.38,596349
AlphaCorp,10/30/2020,280.26,284.81,279.75,280.43,665496
AlphaCorp,10/31/2020,279.59,283.73,273.41,275.15,503992
AlphaCorp,11/1/2020,275.83,280.96,272.09,276.67,16968
AlphaCorp,11/2/2020,275.7,278.87,273.4,277.39,890214
AlphaCorp,11/3/2020,276.85,278.55,276.02,277.96,177527
AlphaCorp,11/4/2020,278.69,281.35,272.9,276.85,679277
AlphaCorp,11/5/2020,276.56,277.09,274.89,276,789976
AlphaCorp,11/6/2020,275.42,277.83,274.59,276.27,341310
AlphaCorp,11/7/2020,275.71,280.51,269.87,272.95,804760
AlphaCorp,11/8/2020,272.78,274.92,268.95,271.65,614489
AlphaCorp,11/9/2020,271.06,275.68,268.33,274.04,929424
AlphaCorp,11/10/2020,274.3,276.96,272.68,273.26,736448
AlphaCorp,11/11/2020,273.14,279.56,270.58,274.66,130076
AlphaCorp,11/12/2020,274.44,278.92,273.4,274.42,121718
AlphaCorp,11/13/2020,275.01,275.36,272.04,274.41,574430
AlphaCorp,11/14/2020,275.18,276.29,271.51,275.08,936863
AlphaCorp,11/15/2020,275.72,282.43,273.29,278.21,578242
AlphaCorp,11/16/2020,277.78,280.7,275.23,278.04,190882
AlphaCorp,11/17/2020,277.82,281.84,271.71,276.22,454975
AlphaCorp,11/18/2020,275.64,275.85,273.11,275.51,365054
AlphaCorp,11/19/2020,274.64,278.87,274.27,275.63,975441
AlphaCorp,11/20/2020,275.66,280.7,274.5,275.75,710636
AlphaCorp,11/21/2020,275.19,276.94,269.58,271.44,483146
AlphaCorp,11/22/2020,271.85,274.96,270,273.09,668250
AlphaCorp,11/23/2020,272.11,275.78,268.8,274.69,450880
AlphaCorp,11/24/2020,274.44,279.54,273.96,276.38,709895
AlphaCorp,11/25/2020,276.91,279.83,271.53,275.44,173244
AlphaCorp,11/26/2020,275.14,278.69,271.35,275.3,971890
AlphaCorp,11/27/2020,275.78,278.78,274.81,277.93,133099
AlphaCorp,11/28/2020,277.71,281.55,276.42,280.76,813806
AlphaCorp,11/29/2020,281.54,287.83,278.38,284.94,983737
AlphaCorp,11/30/2020,284.55,288.76,280.99,286.69,979231
AlphaCorp,12/1/2020,286.17,287.24,282.79,284.91,541147
AlphaCorp,12/2/2020,285.36,289.09,280.55,283.34,849385
AlphaCorp,12/3/2020,283.98,287.28,278.18,282.16,944271
AlphaCorp,12/4/2020,282.26,287.97,279.08,285.3,808658
AlphaCorp,12/5/2020,284.84,285.79,278.53,282,910876
AlphaCorp,12/6/2020,282.31,288.64,281.99,284.52,779460
AlphaCorp,12/7/2020,285.04,287.08,284.6,286.14,947828
AlphaCorp,12/8/2020,286.64,288.64,285.55,287.89,538036
AlphaCorp,12/9/2020,288,288.19,284,287.33,135829
AlphaCorp,12/10/2020,287.19,289.18,284.62,288.17,632334
AlphaCorp,12/11/2020,287.67,291.22,287.33,288.34,831935
AlphaCorp,12/12/2020,288.99,294.14,284.32,289.62,346986
AlphaCorp,12/13/2020,290.62,292.57,290.42,291.36,262156
AlphaCorp,12/14/2020,291,296.44,286.54,291.63,258724
AlphaCorp,12/15/2020,291.26,295.2,290.1,291.93,960437
AlphaCorp,12/16/2020,290.96,298.4,287.43,293.82,517235
AlphaCorp,12/17/2020,294.07,300.53,291.14,296.21,610600
AlphaCorp,12/18/2020,295.35,302.58,291.68,299.39,439505
AlphaCorp,12/19/2020,298.85,301.83,292.57,297.21,802173
AlphaCorp,12/20/2020,296.95,303.1,293.78,300.01,211604
AlphaCorp,12/21/2020,300.44,305.65,300.17,302.68,759450
AlphaCorp,12/22/2020,303.35,306.26,299.03,304.45,868999
AlphaCorp,12/23/2020,304.84,312.01,303.46,308.77,872034
AlphaCorp,12/24/2020,309.27,313.33,307.2,309.28,289143
AlphaCorp,12/25/2020,309.62,313.81,307.97,308.82,447651
AlphaCorp,12/26/2020,309.19,312.95,308.33,312.83,911326
AlphaCorp,12/27/2020,313.75,317.26,311.31,314.58,146285
AlphaCorp,12/28/2020,315.34,319.19,311.17,316.27,718387
AlphaCorp,12/29/2020,315.46,318.77,311.95,315.8,531244
AlphaCorp,12/30/2020,315.65,316.07,312.02,315.05,498051
AlphaCorp,12/31/2020,315.24,319.37,310.36,316.86,457415
AlphaCorp,1/1/2021,316.25,319.94,312.66,314.09,654606
AlphaCorp,1/2/2021,313.52,316.98,309.99,313.01,418376
AlphaCorp,1/3/2021,312.94,317.18,311.99,312.3,327715
AlphaCorp,1/4/2021,312.09,315.44,305.99,310.45,625324
AlphaCorp,1/5/2021,309.62,311.55,305.39,305.75,438395
AlphaCorp,1/6/2021,304.86,309.57,304.3,304.67,973342
AlphaCorp,1/7/2021,303.96,308.83,297.62,301.42,756055
AlphaCorp,1/8/2021,302.02,303.65,297.12,298.62,371309
AlphaCorp,1/9/2021,297.66,301.79,294.9,296.73,787635
AlphaCorp,1/10/2021,296.15,300.2,294.51,295.24,507599
AlphaCorp,1/11/2021,294.39,299.68,293.03,294.75,844325
AlphaCorp,1/12/2021,294.88,298.9,290.35,291.04,579829
AlphaCorp,1/13/2021,291.6,293.12,289.74,291.3,917179
AlphaCorp,1/14/2021,290.46,292.76,288.74,290.27,506440
AlphaCorp,1/15/2021,290.7,292.11,285.33,287.15,234021
AlphaCorp,1/16/2021,287.48,292.45,283.17,288.56,674846
AlphaCorp,1/17/2021,287.65,291.56,284.84,290.93,111407
AlphaCorp,1/18/2021,290.32,292.77,286.05,289.76,600270
AlphaCorp,1/19/2021,289.88,295.01,286.59,291.57,303624
AlphaCorp,1/20/2021,291.23,293.5,286.87,290.68,119373
AlphaCorp,1/21/2021,291.49,298.05,287.4,293.6,605333
AlphaCorp,1/22/2021,293.58,300.61,292.43,297.39,748854
AlphaCorp,1/23/2021,298.25,305.21,296.85,301.5,275406
AlphaCorp,1/24/2021,301.06,302.15,297.57,298.48,127473
AlphaCorp,1/25/2021,299.29,302.89,296.41,299.87,749574
AlphaCorp,1/26/2021,299.62,303.61,295.57,297.41,453066
AlphaCorp,1/27/2021,297.08,301.17,294.21,297.52,22100
AlphaCorp,1/28/2021,296.96,299.09,292.59,298,685302
AlphaCorp,1/29/2021,298.18,301.94,293.1,296.22,799417
AlphaCorp,1/30/2021,296.72,298.55,294.43,297.79,633502
AlphaCorp,1/31/2021,297.19,301.12,296,299.65,81386
AlphaCorp,2/1/2021,300.47,302.81,296.83,299.16,343272
AlphaCorp,2/2/2021,299.56,302.64,294.29,298.09,984334
AlphaCorp,2/3/2021,298.75,299.6,297.55,297.7,450980
AlphaCorp,2/4/2021,296.79,302.8,295.66,299.57,485278
AlphaCorp,2/5/2021,299.57,299.86,299.4,299.61,587952
AlphaCorp,2/6/2021,300.32,306.73,295.34,302.09,478011
AlphaCorp,2/7/2021,301.56,301.81,297.85,301.47,99037
AlphaCorp,2/8/2021,302.3,303.25,296.84,301.45,302107
AlphaCorp,2/9/2021,301.23,307.42,300.6,303.67,294944
AlphaCorp,2/10/2021,303.09,305.87,297.84,302.12,460983
AlphaCorp,2/11/2021,301.25,301.35,296.77,300.9,342597
AlphaCorp,2/12/2021,300.08,302.83,297.99,301.42,164455
AlphaCorp,2/13/2021,300.95,305.02,297.56,301.96,726773
AlphaCorp,2/14/2021,301.55,305.04,298.55,301.94,984067
AlphaCorp,2/15/2021,301.5,306.32,299.67,299.72,996399
AlphaCorp,2/16/2021,299.81,303.45,297.63,301.72,212834
AlphaCorp,2/17/2021,300.88,303.09,297.39,298.7,546785
AlphaCorp,2/18/2021,299.68,302.39,292.2,297.12,145639
AlphaCorp,2/19/2021,296.24,297.98,295.43,297.52,13358
AlphaCorp,2/20/2021,296.82,301.66,294.21,296.44,238129
AlphaCorp,2/21/2021,295.79,297.26,292.59,293.16,554026
AlphaCorp,2/22/2021,292.27,294.01,291.21,293.98,841156
AlphaCorp,2/23/2021,294.69,298.15,290.9,296.37,656275
AlphaCorp,2/24/2021,296,299.46,292.7,294.06,783720
AlphaCorp,2/25/2021,294.27,298.89,290.16,294.57,23780
AlphaCorp,2/26/2021,295.04,297.85,293.6,295.19,627614
AlphaCorp,2/27/2021,295.36,298.86,293.58,296.91,367226
AlphaCorp,2/28/2021,296.6,303.01,293.31,299.34,690465
AlphaCorp,3/1/2021,299.16,305.75,294.45,302.95,931287
AlphaCorp,3/2/2021,303.6,308.04,303.08,304.04,857084
AlphaCorp,3/3/2021,303.22,306.15,301.67,302.8,826698
AlphaCorp,3/4/2021,302.99,306.68,301.55,301.71,122669
AlphaCorp,3/5/2021,302.46,306.41,297.99,301.73,957135
AlphaCorp,3/6/2021,302.61,307.65,297.69,303.56,651480
AlphaCorp,3/7/2021,302.79,302.93,299.02,301.64,882999
AlphaCorp,3/8/2021,302.62,305.49,301.09,301.78,189689
AlphaCorp,3/9/2021,302.42,306.98,300.67,304.59,57111
AlphaCorp,3/10/2021,303.91,304.17,300.18,302.97,138652
AlphaCorp,3/11/2021,302.93,307.13,301.68,302.79,576510
AlphaCorp,3/12/2021,302.07,304.95,296.56,300.37,59420
AlphaCorp,3/13/2021,301.24,301.83,292.83,297.5,132672
AlphaCorp,3/14/2021,297.34,300.35,291.87,296.56,158441
AlphaCorp,3/15/2021,296.87,301.73,291.77,294.58,669981
AlphaCorp,3/16/2021,295.27,296.39,293.45,294.65,410782
AlphaCorp,3/17/2021,294.97,296.57,293.2,296.19,552307
AlphaCorp,3/18/2021,296.55,301.56,296.32,296.86,319143
AlphaCorp,3/19/2021,296.37,296.9,291.48,293.25,381852
AlphaCorp,3/20/2021,293.31,298.76,291.92,296.07,694494
AlphaCorp,3/21/2021,295.38,299.52,292.77,292.98,516713
AlphaCorp,3/22/2021,292.32,296.72,288.74,291.53,780805
